customer_id,city,customer_class,churn_flag,purchase_intensity,digital_engagement,value_per_year,engagement_index,loyalty_spend,activity_value,engagement_value,weighted_loyalty
CUST103068,Karaganda,Low Value,0,25.0,29.5,1870.81,0.6091954022988506,105382.7273,9193.25,1139.6888505747127,0.0020779100572915136
CUST103069,Astana,Medium Value,0,3.625,8.0,541.07375,0.30114942528735633,399702.0006,7089.34,1303.5523908045977,0.007881223310931324
CUST103070,Astana,Low Value,0,33.0,6.5,1200.53,0.3126436781609196,109728.44200000001,7648.08,375.33811494252876,0.0021635977644955916
CUST103071,Karaganda,Medium Value,0,6.142857142857143,27.0,855.9242857142857,0.6758620689655173,350321.2509,17470.039999999997,4049.4073103448277,0.006907546133777597
CUST103072,Shymkent,Medium Value,1,1.3333333333333333,16.0,1591.9650000000001,0.2620689655172414,364114.23480000003,682.88,2503.2277241379315,0.007179512714071918
CUST103073,Karaganda,Low Value,0,4.0,17.0,190.029,0.535632183908046,18793.8681,9607.2,1017.8564827586207,0.00037057275457702223
CUST103074,Shymkent,Medium Value,1,1.625,12.5,511.9925,0.26896551724137935,71187.4372,5357.04,1101.6666206896552,0.0014036559453390427
CUST103075,Shymkent,Medium Value,0,1.3333333333333333,25.0,1590.8116666666667,0.4298850574712644,648764.8139000001,3387.2,4103.196988505748,0.01279218109227723
CUST103076,Karaganda,Medium Value,0,9.6,31.0,1505.234,0.7701149425287356,12493.4422,3050.3999999999996,5796.015977011494,0.000246342544577229
CUST103077,Shymkent,Low Value,0,4.555555555555555,26.5,89.39777777777778,0.657471264367816,71084.643,17459.03,528.9882298850574,0.001401629075210666
CUST103078,Astana,Medium Value,0,11.0,16.0,1085.3275,0.49655172413793097,255225.61490000002,484.88,2155.6849655172414,0.005032474350083754
CUST103079,Almaty,Medium Value,0,3.857142857142857,7.0,1411.4385714285713,0.2597701149425288,44559.115699999995,11569.5,2566.54691954023,0.0008786054131381945
CUST103080,Shymkent,Medium Value,0,0.5,34.5,764.5166666666668,0.5333333333333333,109998.65800000001,408.18,2446.4533333333334,0.0021689258154810507
CUST103081,Astana,Medium Value,0,3.3,31.5,633.107,0.7034482758620689,376192.17939999996,9609.27,4453.580275862068,0.007417662581690212
CUST103082,Karaganda,Medium Value,0,5.166666666666667,36.5,1173.2783333333334,0.7632183908045976,25061.2252,302.87,5372.805609195402,0.0004941509223127453
CUST103083,Shymkent,Medium Value,0,5.6,21.0,1334.584,0.45747126436781615,520487.76,10278.519999999999,3052.6691494252877,0.010262846473144294
CUST103084,Astana,Medium Value,0,10.5,12.0,2617.655,0.30114942528735633,481596.1669,4591.02,1576.6105977011496,0.009495991842247118
CUST103085,Shymkent,Low Value,0,7.25,14.0,353.67,0.3793103448275862,135979.04160000003,12286.43,536.6027586206897,0.002681200471469495
CUST103086,Karaganda,High Value,0,29.0,18.5,7113.31,0.4367816091954023,521903.55470000004,8119.42,3106.9629885057475,0.01029076275621614
CUST103087,Almaty,High Value,0,1.0,39.0,1037.7722222222224,0.6574712643678161,800246.9160000001,3763.44,6140.748735632184,0.015779067003449224
CUST103088,Shymkent,Medium Value,0,2.4444444444444446,13.5,1046.9777777777776,0.3218390804597701,575450.396,6770.94,3032.6252873563217,0.011346585877558555
CUST103089,Almaty,Medium Value,0,1.0,29.0,746.82,0.49885057471264366,273933.576,2993.68,2980.4126896551725,0.005401353212085918
CUST103090,Shymkent,Medium Value,0,11.25,34.0,1243.19,0.7977011494252872,354607.51560000004,16886.25,3966.776367816092,0.0069920616208648595
CUST103091,Shymkent,Medium Value,0,3.4,35.5,681.242,0.6620689655172414,76367.22820000001,2160.7,2255.1459310344826,0.0015057897588142619
CUST103092,Karaganda,Low Value,0,23.0,18.0,1125.33,0.4459770114942529,12356.1234,6687.02,501.8713103448276,0.00024363492708728764
CUST103093,Shymkent,High Value,0,9.75,20.5,2210.7175,0.5402298850574713,673738.2653000001,17064.84,4777.182643678161,0.013284601312923208
CUST103094,Astana,Low Value,0,7.5,22.5,364.2075,0.5402298850574713,139593.45059999998,13201.2,787.0231034482758,0.0027524684771919553
CUST103095,Astana,Low Value,1,3.0,11.5,590.132,0.2781609195402299,170400.615,2931.4500000000003,820.7582988505748,0.0033599163805011828
CUST103096,Almaty,Medium Value,0,7.0,36.5,3714.97,0.6574712643678161,358494.605,2321.48,4884.9720459770115,0.007068706269990875
CUST103097,Almaty,Medium Value,0,12.5,16.5,3538.58,0.393103448275862,378203.43039999995,8217.75,2782.0559999999996,0.007457319922012599
CUST103098,Astana,Medium Value,0,8.0,28.5,3421.015,0.5333333333333334,327391.1355,6245.6,3649.082666666667,0.006455415897397625
CUST103099,Almaty,Medium Value,0,6.125,25.5,930.3625,0.6873563218390805,329125.038,1105.4399999999998,5115.924367816092,0.00648960454989716
CUST103100,Almaty,Medium Value,0,24.0,15.0,2732.79,0.535632183908046,517590.42600000004,2460.0,2927.540551724138,0.010205717571547411
CUST103101,Astana,Low Value,0,3.0,27.5,272.335,0.5218390804597701,78399.7998,7028.460000000001,852.6902758620689,0.0015458674933540198
CUST103102,Astana,Medium Value,0,16.0,10.5,4991.87,0.37241379310344824,80968.1314,7079.04,3718.0824827586202,0.0015965092085461789
CUST103103,Astana,High Value,0,5.75,21.0,1116.5225,0.6344827586206896,683758.379,15432.54,5667.314206896552,0.013482175389490442
CUST103104,Karaganda,Medium Value,0,38.0,18.5,4368.41,0.5632183908045978,171066.93559999997,15621.039999999999,2460.368850574713,0.0033730547221591948
CUST103105,Karaganda,Medium Value,0,7.5,18.5,2675.115,0.3816091954022989,380240.8460999999,5694.3,2041.6969655172413,0.007497493171295298
CUST103106,Astana,Medium Value,0,7.4,9.5,799.23,0.3931034482758621,231616.85400000002,15014.97,1570.9003448275862,0.0045669627527738154
CUST103107,Shymkent,Medium Value,0,8.166666666666666,22.0,1069.33,0.6712643678160919,457587.69359999994,12709.130000000001,4306.818758620689,0.009022598816573496
CUST103108,Astana,Medium Value,0,3.6666666666666665,14.0,815.3655555555556,0.4229885057471265,45497.398,2742.2999999999997,3104.012321839081,0.0008971062270542965
CUST103109,Karaganda,Low Value,1,2.1666666666666665,1.0,398.74666666666667,0.08045977011494253,8110.5072,3112.0699999999997,192.4983908045977,0.00015992093687838382
CUST103110,Almaty,Medium Value,0,0.875,29.5,548.08625,0.48045977011494256,165960.5165,3372.81,2106.6671494252873,0.0032723676373162553
CUST103111,Shymkent,Medium Value,1,2.7142857142857144,9.0,919.76,0.2597701149425288,446304.34239999996,2967.7999999999997,1672.4831264367817,0.008800116541355022
CUST103112,Shymkent,Medium Value,0,21.0,25.0,9881.4,0.464367816091954,221046.918,4463.34,4588.604137931034,0.004358547418666897
CUST103113,Almaty,Medium Value,0,18.5,31.0,1658.125,0.7310344827586207,143726.27500000002,14203.93,2424.293103448276,0.002833958467115378
CUST103114,Shymkent,High Value,0,2.25,14.5,1868.875,0.2666666666666667,733197.04,383.49,1993.4666666666672,0.014456994447062183
CUST103115,Almaty,Medium Value,0,4.0,22.5,3532.05,0.3770114942528736,75903.7545,1518.96,1331.6234482758623,0.001496651101206943
CUST103116,Karaganda,Low Value,0,3.875,20.5,126.77,0.5287356321839081,85990.62640000001,4362.9400000000005,536.2225287356322,0.0016955414991367108
CUST103117,Shymkent,High Value,1,1.75,6.5,1931.11,0.11264367816091952,637652.522,961.3100000000001,870.1093333333332,0.012573071721224073
CUST103118,Shymkent,Medium Value,0,1.8571428571428572,22.0,932.5914285714287,0.43448275862068964,581918.3996,3812.9,2836.364275862069,0.01147412034241234
CUST103119,Almaty,Medium Value,0,5.714285714285714,32.5,741.7085714285714,0.7632183908045976,475116.25960000005,5254.8,3962.599356321839,0.009368222663236822
CUST103120,Almaty,Medium Value,0,4.5,23.0,847.8575,0.5678160919540229,344094.48779999994,11605.32,3851.417057471264,0.006784768388302967
CUST103121,Karaganda,Medium Value,0,0.8888888888888888,18.0,978.3411111111111,0.2988505747126437,600417.7233,3639.04,2631.400229885058,0.011838885344744188
CUST103122,Almaty,Medium Value,0,2.888888888888889,21.0,843.2722222222222,0.4528735632183908,469711.0605,5337.54,3437.061264367816,0.00926164430965541
CUST103123,Almaty,Medium Value,0,3.857142857142857,17.0,1227.4842857142855,0.4413793103448276,265418.9271,12745.62,3792.503172413793,0.00523346351102277
CUST103124,Karaganda,Low Value,0,5.333333333333333,37.5,330.13222222222225,0.896551724137931,83133.8962,22628.16,2663.825517241379,0.0016392132130348537
CUST103125,Astana,Medium Value,0,5.2,31.0,1604.958,0.6091954022988506,274126.82639999996,2801.5,4888.665172413794,0.005405163674768217
CUST103126,Astana,Medium Value,0,4.5,36.5,366.409,0.8505747126436781,80060.3665,9842.85,3116.5822988505747,0.0015786101290319765
CUST103127,Almaty,Low Value,0,10.5,29.5,76.1125,0.7241379310344829,23059.042999999998,20794.62,220.4637931034483,0.0004546723983031466
CUST103128,Karaganda,Low Value,0,4.666666666666667,15.5,175.84,0.2942528735632184,50884.57919999999,960.3999999999999,155.22427586206896,0.0010033293082245612
CUST103129,Astana,High Value,0,3.3333333333333335,19.5,1221.7516666666668,0.4206896551724138,636141.6578,4806.0,3083.8697241379314,0.012543280881711596
CUST103130,Karaganda,Low Value,0,4.2,12.0,279.19,0.48275862068965525,60835.501,9188.76,1347.8137931034485,0.0011995390763460338
CUST103131,Almaty,Medium Value,0,5.0,23.5,349.4533333333333,0.606896551724138,16322.9652,18267.75,1908.738206896552,0.0003218521139365064
CUST103132,Almaty,Medium Value,0,7.0,22.0,1565.88,0.5425287356321838,474211.0992,2386.44,3398.139586206896,0.009350374938597208
CUST103133,Karaganda,Medium Value,1,4.0,8.0,3720.47,0.17241379310344826,290345.4788,917.2,1282.9206896551723,0.00572495897520428
CUST103134,Shymkent,Medium Value,0,1.6666666666666667,27.0,1877.6499999999999,0.45517241379310347,464493.057,459.5,2563.963448275862,0.009158757031735886
CUST103135,Almaty,High Value,0,4.333333333333333,17.0,2364.3633333333332,0.32183908045977017,552693.5728,1137.24,2282.833563218391,0.010897872573103349
CUST103136,Almaty,Medium Value,1,1.0,10.5,4708.21,0.17471264367816094,588902.9068,265.2,1645.1676321839084,0.011611839095076513
CUST103137,Almaty,Medium Value,0,5.333333333333333,23.5,950.6866666666667,0.639080459770115,218439.2754,12790.560000000001,5468.087448275863,0.00430713057908429
CUST103138,Almaty,Low Value,0,3.5,39.0,620.99,0.6942528735632184,25833.184,4968.740000000001,1724.496367816092,0.0005093722113743607
CUST103139,Karaganda,Medium Value,0,16.333333333333332,26.5,3025.7466666666664,0.6988505747126437,229291.0824,9469.25,6343.634390804597,0.004521103774529256
CUST103140,Karaganda,Medium Value,0,0.3,2.0,304.29200000000003,0.020689655172413786,155128.0616,677.64,62.95696551724136,0.0030587760217017793
CUST103141,Karaganda,Medium Value,0,2.6666666666666665,14.5,1106.6366666666665,0.33103448275862074,650370.369,6355.68,2198.009379310345,0.012823839023090958
CUST103142,Karaganda,Medium Value,0,1.125,8.0,1094.96125,0.15172413793103445,55799.225300000006,2384.82,1329.0564137931033,0.0011002350613860522
CUST103143,Shymkent,Medium Value,0,4.875,24.0,784.015,0.6045977011494253,125505.12120000001,11580.66,3792.109333333334,0.0024746783487645647
CUST103144,Karaganda,Medium Value,0,0.2,28.5,808.134,0.46896551724137936,506942.4582,522.8,3789.869793103449,0.00999576362607445
CUST103145,Karaganda,Medium Value,0,1.8333333333333333,21.5,1546.79,0.4344827586206897,282505.7256,4355.01,4032.3215172413798,0.005570376697459763
CUST103146,Almaty,High Value,0,4.8,15.0,1934.536,0.3770114942528736,830399.578,2299.68,3646.7115402298855,0.016373609593389495
CUST103147,Shymkent,Medium Value,0,6.142857142857143,18.0,595.0385714285715,0.5862068965517242,58063.86380000001,21100.960000000003,2441.7100000000005,0.0011448886325721868
CUST103148,Almaty,High Value,0,9.666666666666666,17.0,3309.47,0.4666666666666667,956304.4511999999,12769.28,4633.258,0.018856170151340557
CUST103149,Shymkent,Low Value,0,1.4,28.0,278.964,0.5333333333333334,254526.75359999997,2843.8199999999997,1487.8080000000002,0.0050186943791043735
CUST103150,Astana,Medium Value,0,24.0,19.0,2337.825,0.6505747126436782,414963.93749999994,10102.56,3041.8596551724136,0.008182154336259403
CUST103151,Shymkent,Medium Value,0,5.0,30.0,953.87375,0.7057471264367816,132092.4369,17010.0,5385.549264367816,0.0026045653795359184
CUST103152,Shymkent,Medium Value,0,2.4444444444444446,20.0,1078.28,0.4,319763.93400000007,4962.1,3881.8080000000004,0.0063050246605043025
CUST103153,Almaty,Low Value,0,7.833333333333333,5.0,104.02,0.3839080459770115,50185.489199999996,12057.380000000001,239.60468965517242,0.0009895448277962213
CUST103154,Shymkent,High Value,0,12.0,40.5,2365.4625,0.9471264367816091,764328.243,17964.48,8961.568275862068,0.01507083166181876
CUST103155,Shymkent,High Value,0,5.666666666666667,33.0,1664.4816666666666,0.7379310344827585,704275.4827999999,6699.700000000001,7369.636068965516,0.013886726471292953
CUST103156,Almaty,Medium Value,0,5.142857142857143,24.0,1300.6914285714286,0.6183908045977012,407987.8804,8270.64,5630.3493333333345,0.008044602200537349
CUST103157,Astana,Low Value,0,4.125,22.0,146.625,0.5471264367816092,36550.68,771.21,641.7793103448276,0.0007206970963717296
CUST103158,Astana,High Value,0,13.0,33.5,2807.6433333333334,0.7908045977011492,811128.159,2765.88,6660.891770114941,0.01599362061052343
CUST103159,Astana,Medium Value,0,7.166666666666667,9.5,1072.2733333333333,0.40459770114942534,89620.6052,9977.72,2603.035954022989,0.0017671165062515149
CUST103160,Shymkent,Low Value,0,1.8,31.0,19.431,0.5563218390804597,851.0778,496.8,108.09889655172414,1.6781337563252986e-05
CUST103161,Almaty,Medium Value,0,3.6666666666666665,15.0,1640.8866666666665,0.37241379310344824,8959.2412,3453.34,3666.532965517241,0.00017665605998394473
CUST103162,Astana,Low Value,0,2.5,29.5,159.018,0.6413793103448276,123238.95000000001,5536.0,1019.9085517241381,0.0024299945561861163
CUST103163,Astana,Medium Value,0,5.285714285714286,28.5,575.5042857142857,0.6551724137931035,22841.7651,2046.1,2639.3817241379315,0.0004503881674314981
CUST103164,Astana,Low Value,1,1.25,16.5,99.925,0.2620689655172414,21527.842,186.70000000000002,104.74896551724139,0.00042448056289375095
CUST103165,Astana,Medium Value,0,5.333333333333333,26.5,527.3733333333333,0.6091954022988506,116222.53519999998,417.92,1927.6404597701148,0.002291646657506813
CUST103166,Almaty,Medium Value,0,24.5,22.5,2863.21,0.6666666666666666,84121.10979999999,12016.269999999999,3817.6133333333332,0.0016586788419921993
CUST103167,Astana,High Value,0,4.5,7.5,1164.43125,0.32413793103448274,689902.2270000001,2796.4800000000005,3019.4906896551724,0.013603318235920368
CUST103168,Shymkent,Medium Value,1,3.0,12.5,3301.536666666667,0.24367816091954023,54475.355,3112.7400000000002,2413.5371494252877,0.0010741313204656981
CUST103169,Shymkent,Medium Value,0,1.5555555555555556,16.0,476.80555555555554,0.33103448275862074,136633.4,3486.14,1420.5517241379312,0.0026941029454827397
CUST103170,Almaty,Medium Value,0,4.0,23.0,542.3775,0.5264367816091955,243939.70440000002,459.84,2284.2197241379317,0.004809941611232897
CUST103171,Karaganda,Low Value,0,1.5,39.5,281.23333333333335,0.6597701149425287,67900.97600000001,307.98,1113.296091954023,0.0013388543316842942
CUST103172,Astana,Medium Value,0,2.3,6.5,503.375,0.22758620689655173,130424.4625,10563.9,1145.6120689655172,0.002571676680696324
CUST103173,Astana,High Value,0,22.5,35.0,4703.4,0.8229885057471263,871069.6799999999,2994.75,7741.688275862068,0.01717553241453925
CUST103174,Shymkent,Low Value,0,6.0,37.5,217.1775,0.8919540229885057,161753.802,18234.239999999998,1549.6987586206897,0.0031894207010235557
CUST103175,Almaty,Low Value,0,7.5,17.0,456.34833333333336,0.5448275862068965,113931.9249,5710.5,1491.7869655172415,0.0022464809809139515
CUST103176,Karaganda,Medium Value,0,9.0,20.5,8924.05,0.40229885057471265,351339.84849999996,1477.6200000000001,3590.135057471264,0.006927630584537232
CUST103177,Shymkent,Medium Value,0,3.5,30.0,1050.2766666666666,0.5747126436781609,193713.02839999998,362.67,3621.643678160919,0.0038195846724945843
CUST103178,Karaganda,Medium Value,0,8.8,2.5,674.404,0.3195402298850575,288577.4716,12332.76,1077.4960459770116,0.005690097854825552
CUST103179,Almaty,Medium Value,0,5.333333333333333,0.5,1357.6966666666667,0.20229885057471267,462621.5622,7558.08,1647.962850574713,0.009121855368942342
CUST103180,Almaty,Low Value,0,44.0,13.0,1178.75,0.49655172413793097,10549.8125,16445.0,585.3103448275862,0.000208018544005643
CUST103181,Almaty,High Value,1,2.5,9.0,2149.42,0.20229885057471267,733640.0344,4533.2,1739.3007816091956,0.0144657292989935
CUST103182,Shymkent,Medium Value,0,4.142857142857143,19.0,746.8885714285715,0.5172413793103449,279657.4878,8007.4800000000005,2704.2517241379314,0.005514215862360766
CUST103183,Almaty,Medium Value,0,6.8,37.5,1518.73,0.8137931034482757,315592.094,16196.58,6179.659999999999,0.006222765370813181
CUST103184,Shymkent,Medium Value,0,3.6666666666666665,18.0,872.0133333333333,0.4505747126436782,176791.9832,1723.26,2357.442942528736,0.003485939767852187
CUST103185,Shymkent,Low Value,0,2.5,18.5,1269.05,0.3149425287356323,25228.713999999996,878.0,799.3556321839083,0.0004974534242589413
CUST103186,Astana,Medium Value,0,1.375,26.0,805.55,0.4643678160919541,616535.748,4573.469999999999,2992.571954022989,0.012156696493552851
CUST103187,Shymkent,Low Value,0,2.8,25.5,163.243,0.5333333333333333,120995.71160000001,7808.92,870.6293333333333,0.0023857629467783146
CUST103188,Shymkent,Low Value,0,6.0,37.5,593.93,0.7425287356321838,31311.989599999997,6618.0,1764.0403678160915,0.0006174019193717269
CUST103189,Astana,Medium Value,0,5.666666666666667,33.5,923.0533333333333,0.7517241379310344,283174.3016,7918.259999999999,4163.288827586206,0.005583559510526546
CUST103190,Karaganda,Medium Value,0,14.0,20.0,1320.28,0.5448275862068965,220064.2704,598.08,2157.974896551724,0.004339171820946782
CUST103191,Astana,Medium Value,0,4.444444444444445,13.5,830.8333333333334,0.4919540229885058,125547.22499999999,1790.8000000000002,3678.586206896552,0.002475508540881543
CUST103192,Astana,Medium Value,1,1.25,7.0,734.67125,0.15632183908045977,251081.24639999997,493.1,918.7612873563218,0.00495075673650599
CUST103193,Almaty,Medium Value,0,4.333333333333333,14.5,645.87,0.40459770114942534,250222.95539999995,2568.28,1567.905103448276,0.00493383317088308
CUST103194,Almaty,Medium Value,0,4.777777777777778,15.5,370.51444444444445,0.5310344827586208,94703.492,2221.81,1770.8035172413795,0.0018673395871339005
CUST103195,Astana,Medium Value,0,4.1,17.5,914.11,0.503448275862069,303118.876,2368.57,4602.0710344827585,0.0059768216019144465
CUST103196,Almaty,Low Value,0,0.7777777777777778,12.5,55.20222222222222,0.25057471264367814,6061.204,2241.8199999999997,124.49052873563217,0.00011951329286669118
CUST103197,Astana,Medium Value,0,22.0,30.0,3470.605,0.7172413793103448,286810.79720000003,2797.52,4978.523034482759,0.00565526301426132
CUST103198,Almaty,Medium Value,0,0.7777777777777778,19.5,442.20000000000005,0.3770114942528736,232380.52200000003,1646.33,1500.4303448275864,0.00458202056593056
CUST103199,Shymkent,Medium Value,0,6.0,10.0,479.48,0.46896551724137936,44687.536,1740.0,1798.8766896551726,0.0008811375722478251
CUST103200,Almaty,Medium Value,0,24.0,7.5,3276.79,0.41149425287356317,402914.09839999996,6641.280000000001,2696.760505747126,0.00794455864580668
CUST103201,Almaty,Medium Value,1,1.6666666666666667,10.0,946.6222222222223,0.23218390804597705,338909.688,6938.25,1978.1140229885061,0.006682535812571716
CUST103202,Shymkent,Medium Value,0,9.2,20.0,1454.336,0.6436781609195403,493165.33759999997,936.1,4680.621609195403,0.009724109834331501
CUST103203,Astana,Medium Value,0,5.0,11.0,748.2333333333333,0.464367816091954,211989.46800000002,19759.5,3127.0993103448277,0.004179954902316118
CUST103204,Almaty,Medium Value,0,1.0,19.0,1670.8,0.303448275862069,284954.94,1143.03,1521.0041379310346,0.00561866968972343
CUST103205,Almaty,Medium Value,0,11.25,40.0,1186.2175,0.9241379310344826,290765.6336,20738.25,4384.914344827585,0.005733243481659061
CUST103206,Shymkent,Medium Value,0,26.0,16.5,4661.08,0.4229885057471265,321847.57399999996,10257.0,1971.5832643678164,0.00634610934888449
CUST103207,Shymkent,Low Value,0,1.4,21.5,307.986,0.34252873563218394,116557.3017,2897.72,527.470275862069,0.0022982474989826085
CUST103208,Shymkent,Medium Value,0,0.2857142857142857,29.0,805.5828571428572,0.432183908045977,76917.0512,116.64,2437.119632183908,0.0015166310301563653
CUST103209,Karaganda,Medium Value,0,1.4285714285714286,20.5,460.4428571428571,0.34022988505747126,311093.61199999996,4186.0,1096.5949425287356,0.0061340654364896476
CUST103210,Shymkent,Medium Value,0,5.0,21.5,1036.7433333333333,0.5517241379310346,524758.0056,7235.099999999999,3431.9779310344834,0.010347046099655048
CUST103211,Astana,Medium Value,0,7.833333333333333,13.5,898.32,0.5379310344827587,303075.2016,8414.41,2899.4052413793106,0.005975960441102506
CUST103212,Almaty,High Value,0,0.375,22.5,1175.65625,0.31954022988505754,837443.4600000001,243.48,3005.3557471264376,0.016512499083395842
CUST103213,Almaty,Medium Value,0,3.8,24.5,440.581,0.6528735632183909,168478.17440000002,202.54,2876.436873563219,0.0033220101812631085
CUST103214,Karaganda,Medium Value,0,3.2222222222222223,27.5,741.9477777777778,0.6068965517241379,22903.9279,9369.900000000001,4052.5699310344826,0.0004516138778550069
CUST103215,Almaty,Medium Value,0,6.25,24.5,1492.1875,0.5333333333333333,433928.125,9109.5,3183.3333333333335,0.008556085405840026
CUST103216,Almaty,Medium Value,0,11.5,7.5,1718.8775,0.4114942528735633,648566.8583,9066.6,2829.232850574713,0.01278827785364718
CUST103217,Astana,Low Value,0,0.5,31.5,342.88125,0.503448275862069,44409.97950000001,345.2,1380.9837931034483,0.0008756647831333928
CUST103218,Almaty,Low Value,0,9.4,25.0,529.3520000000001,0.728735632183908,170424.8764,3598.32,1928.7883218390805,0.003360394760671782
CUST103219,Astana,Medium Value,0,0.5,26.0,564.081,0.41379310344827586,458823.48540000006,441.4,2334.128275862069,0.00904696584782928
CUST103220,Karaganda,High Value,0,0.6666666666666666,24.0,945.0788888888887,0.3448275862068966,769851.8121,196.92000000000002,2933.003448275862,0.01517974400522738
CUST103221,Astana,Medium Value,0,3.1666666666666665,38.5,1204.6816666666666,0.7149425287356322,199856.6885,3477.57,5167.668942528736,0.003940723813959665
CUST103222,Shymkent,Medium Value,0,2.0,31.0,548.9388888888889,0.6022988505747127,63583.591499999995,5580.0,2975.627356321839,0.0012537252322237557
CUST103223,Shymkent,Low Value,0,9.5,20.0,656.3575,0.5126436781609196,65084.4097,8600.16,1345.910091954023,0.0012833179872401286
CUST103224,Karaganda,Medium Value,0,36.0,36.0,7617.54,0.8022988505747126,440065.2858,2415.96,6111.543586206896,0.008677096395745723
CUST103225,Almaty,High Value,0,3.0,21.0,2317.46,0.40229885057471265,851620.2008000001,4907.88,3729.2459770114942,0.016792032485526104
CUST103226,Astana,Low Value,0,2.6666666666666665,36.0,245.43333333333334,0.7126436781609197,128668.425,3530.16,1574.1586206896554,0.002537051575845474
CUST103227,Shymkent,High Value,0,4.285714285714286,16.0,1144.432857142857,0.4298850574712644,736694.3187999999,9099.9,3443.822091954023,0.01452595290902137
CUST103228,Astana,Low Value,1,2.3333333333333335,6.5,301.20166666666665,0.18390804597701146,139155.17,1772.54,332.3604597701149,0.00274382657078102
CUST103229,Shymkent,Medium Value,0,19.5,9.5,4508.875,0.41609195402298854,539622.16,11681.279999999999,3752.2132183908047,0.010640133749901257
CUST103230,Astana,Medium Value,0,0.5,33.5,1614.0725,0.5126436781609196,14074.712200000002,138.36,3309.7762528735634,0.00027752162790973406
CUST103231,Almaty,Low Value,0,34.0,16.5,1892.0,0.5057471264367817,63022.520000000004,11201.980000000001,956.8735632183909,0.0012426621657936118
CUST103232,Karaganda,Low Value,0,6.666666666666667,3.0,152.99,0.15632183908045977,2639.0775000000003,5774.400000000001,71.74703448275862,5.203666501826952e-05
CUST103233,Almaty,Medium Value,0,18.0,23.5,3488.35,0.6091954022988506,224789.27399999998,9433.800000000001,4250.173563218391,0.004432338251088875
CUST103234,Astana,Medium Value,0,5.75,23.0,1525.1025,0.5264367816091955,38005.5543,2586.58,3211.4802068965523,0.0007493839411471442
CUST103235,Shymkent,Medium Value,0,8.75,23.0,1538.0125,0.5379310344827587,103231.399,9342.550000000001,3309.3786206896557,0.0020354907080714084
CUST103236,Shymkent,Medium Value,0,3.7777777777777777,8.5,541.598888888889,0.3448275862068966,200191.19730000003,15268.38,1680.8241379310348,0.003947319574171808
CUST103237,Karaganda,Medium Value,0,3.0,25.5,883.2842857142857,0.5448275862068966,318362.1551,1407.21,3368.66351724138,0.006277384737444452
CUST103238,Almaty,Medium Value,0,12.666666666666666,33.5,2914.97,0.7655172413793103,189851.99610000002,13426.919999999998,6694.379379310344,0.003743453810699197
CUST103239,Almaty,High Value,0,6.571428571428571,28.0,1360.6885714285713,0.7655172413793103,697788.3132,2819.34,7291.413931034483,0.013758814096081578
CUST103240,Almaty,Medium Value,0,1.0,31.0,438.82875,0.5379310344827586,207267.5952,1379.12,1888.4768275862068,0.00408685020449937
CUST103241,Shymkent,Medium Value,0,6.142857142857143,14.5,704.2757142857143,0.4965517241379311,341052.55740000005,14770.5,2447.9652413793106,0.00672478837133352
CUST103242,Karaganda,Low Value,0,3.75,5.5,350.3725,0.25517241379310346,205402.3744,8469.3,715.2431724137931,0.004050072250856588
CUST103243,Shymkent,Medium Value,0,5.222222222222222,27.5,463.8544444444444,0.7402298850574711,303458.21609999996,16014.78,3090.230298850574,0.005983512624482356
CUST103244,Almaty,High Value,0,20.0,24.0,7979.3,0.48735632183908045,747022.0660000001,9637.2,3888.7622988505746,0.014729592825408736
CUST103245,Astana,Medium Value,0,2.0,13.0,430.73900000000003,0.33333333333333337,102171.2908,9699.199999999999,1435.7966666666669,0.0020145877617628893
CUST103246,Shymkent,Medium Value,0,3.8333333333333335,28.5,662.8733333333333,0.6,107465.0248,10530.78,2386.3439999999996,0.0021189682745950526
CUST103247,Karaganda,Medium Value,0,5.0,17.5,2129.025,0.35402298850574715,80221.662,4998.8,3014.8951724137933,0.00158179051304967
CUST103248,Almaty,Low Value,0,46.0,18.0,112.6,0.5862068965517241,6672.6759999999995,7995.719999999999,66.00689655172413,0.00013157014365339649
CUST103249,Astana,Medium Value,0,11.5,36.0,4268.33,0.6850574712643678,337368.8032,3298.2000000000003,5848.1027126436775,0.00665215303443453
CUST103250,Shymkent,Low Value,0,0.4,10.5,189.594,0.17241379310344826,94076.5428,1159.88,326.8862068965517,0.001854977560818314
CUST103251,Astana,Low Value,0,2.5,25.0,704.4175,0.41379310344827597,47844.0366,2295.2000000000003,1165.9324137931037,0.0009433766555457451
CUST103252,Astana,Medium Value,0,40.0,35.0,3679.93,0.7839080459770114,238864.25629999998,19891.600000000002,2884.726735632183,0.004709865204762335
CUST103253,Karaganda,Medium Value,1,0.8333333333333334,17.0,1469.743333333333,0.24367816091954025,545862.6739999999,1350.5500000000002,2148.866114942529,0.010763182632156445
CUST103254,Shymkent,Medium Value,0,32.0,24.5,9095.95,0.5379310344827587,240860.75600000002,5371.2,4892.993793103449,0.004749231682669095
CUST103255,Karaganda,Medium Value,0,2.0,16.0,738.4077777777778,0.33103448275862063,309289.4818,5756.400000000001,2199.9459310344823,0.006098492051901001
CUST103256,Almaty,Medium Value,0,2.5,23.0,445.04799999999994,0.5402298850574714,398006.4264,666.0,2404.282298850575,0.007847790406191307
